%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1658644102550905806,13472,1658644102500141137,gps,2,0,37.2397787,126.7735192,29.545,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644102647790701,13473,1658644102600141128,gps,2,0,37.2397813,126.7735211,29.55,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644102748141514,13474,1658644102700141118,gps,2,0,37.239784,126.7735228,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644102851590349,13475,1658644102800141108,gps,2,0,37.2397865,126.7735246,29.555,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644102951061787,13476,1658644102900141098,gps,2,0,37.2397892,126.7735264,29.55,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103054915475,13477,1658644103000141088,gps,2,0,37.2397919,126.7735281,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103156064124,13478,1658644103100141078,gps,2,0,37.2397946,126.7735299,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103256235891,13479,1658644103200141068,gps,2,0,37.2397973,126.7735316,29.542,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103357978693,13480,1658644103300141058,gps,2,0,37.2398,126.7735333,29.532,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103450312368,13481,1658644103400141049,gps,2,0,37.2398027,126.7735349,29.526,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103545590133,13482,1658644103500141039,gps,2,0,37.2398054,126.7735365,29.523,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103645911877,13483,1658644103600141029,gps,2,0,37.2398081,126.7735382,29.522,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103748037654,13484,1658644103700141019,gps,2,0,37.2398109,126.7735398,29.524,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103848033117,13485,1658644103800141009,gps,2,0,37.2398136,126.7735414,29.52,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644103946617424,13486,1658644103900140999,gps,2,0,37.2398164,126.773543,29.521,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104055317200,13487,1658644104000140989,gps,2,0,37.2398191,126.7735447,29.515,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104161827125,13488,1658644104100140979,gps,2,0,37.2398218,126.7735463,29.51,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104253772082,13489,1658644104200140969,gps,2,0,37.2398246,126.7735479,29.514,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104362846428,13490,1658644104300140960,gps,2,0,37.2398273,126.7735495,29.52,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104449629158,13491,1658644104400140950,gps,2,0,37.23983,126.7735511,29.517,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104546929992,13492,1658644104500140940,gps,2,0,37.2398327,126.7735527,29.525,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104648095336,13493,1658644104600140930,gps,2,0,37.2398355,126.7735544,29.516,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104749075474,13494,1658644104700140920,gps,2,0,37.2398381,126.7735561,29.514,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104846946219,13495,1658644104800140910,gps,2,0,37.2398409,126.7735578,29.51,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644104947006938,13496,1658644104900140900,gps,2,0,37.2398435,126.7735594,29.5,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105054985959,13497,1658644105000140891,gps,2,0,37.2398463,126.7735611,29.499,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105154099155,13498,1658644105100140881,gps,2,0,37.2398488,126.773563,29.508,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105252065655,13499,1658644105200140871,gps,2,0,37.2398515,126.7735647,29.505,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105355672499,13500,1658644105300140861,gps,2,0,37.2398542,126.7735663,29.514,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105447144631,13501,1658644105400140851,gps,2,0,37.2398568,126.7735682,29.517,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105548073150,13502,1658644105500140842,gps,2,0,37.2398594,126.7735699,29.516,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105648965013,13503,1658644105600140832,gps,2,0,37.239862,126.7735717,29.516,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105746752195,13504,1658644105700140822,gps,2,0,37.2398647,126.7735735,29.515,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105848651898,13505,1658644105800140812,gps,2,0,37.2398673,126.7735754,29.509,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644105949625757,13506,1658644105900140802,gps,2,0,37.2398698,126.7735772,29.518,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106054731901,13507,1658644106000140793,gps,2,0,37.2398724,126.773579,29.518,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106157112185,13508,1658644106100140783,gps,2,0,37.239875,126.7735808,29.514,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106258767038,13509,1658644106200140773,gps,2,0,37.2398775,126.7735826,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106351433465,13510,1658644106300140763,gps,2,0,37.2398801,126.7735844,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106455703392,13511,1658644106400140753,gps,2,0,37.2398826,126.7735862,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106553189540,13512,1658644106500140743,gps,2,0,37.2398852,126.773588,29.525,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106651305271,13513,1658644106600140734,gps,2,0,37.2398877,126.7735899,29.526,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106751560793,13514,1658644106700140724,gps,2,0,37.2398903,126.7735917,29.525,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106853346247,13515,1658644106800140714,gps,2,0,37.2398929,126.7735935,29.519,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644106948857318,13516,1658644106900140704,gps,2,0,37.2398955,126.7735953,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107055696639,13517,1658644107000140694,gps,2,0,37.239898,126.7735971,29.525,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107150434176,13518,1658644107100140685,gps,2,0,37.2399006,126.7735989,29.522,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107260083350,13519,1658644107200140674,gps,2,0,37.2399031,126.7736007,29.522,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107353783935,13520,1658644107300140664,gps,2,0,37.2399057,126.7736024,29.526,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107456261890,13521,1658644107400140654,gps,2,0,37.2399083,126.7736041,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107551222665,13522,1658644107500140644,gps,2,0,37.2399109,126.7736058,29.527,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107650952879,13523,1658644107600140635,gps,2,0,37.2399135,126.7736075,29.533,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107752205358,13524,1658644107700140625,gps,2,0,37.2399161,126.7736092,29.533,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107850599201,13525,1658644107800140615,gps,2,0,37.2399187,126.7736107,29.532,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644107950709629,13526,1658644107900140606,gps,2,0,37.2399213,126.7736124,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108051539882,13527,1658644108000140596,gps,2,0,37.2399239,126.773614,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108150867681,13528,1658644108100140586,gps,2,0,37.2399266,126.7736156,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108260083068,13529,1658644108200140576,gps,2,0,37.2399292,126.7736171,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108354554198,13530,1658644108300140567,gps,2,0,37.2399318,126.7736187,29.527,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108452859020,13531,1658644108400140557,gps,2,0,37.2399345,126.7736202,29.542,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108554055381,13532,1658644108500140547,gps,2,0,37.239937,126.7736217,29.55,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108652630445,13533,1658644108600140537,gps,2,0,37.2399397,126.7736233,29.556,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108750936531,13534,1658644108700140528,gps,2,0,37.2399423,126.7736248,29.555,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108851969075,13535,1658644108800140518,gps,2,0,37.2399449,126.7736263,29.559,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644108949664310,13536,1658644108900140508,gps,2,0,37.2399476,126.7736279,29.558,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109056956275,13537,1658644109000140499,gps,2,0,37.2399502,126.7736295,29.553,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109150847237,13538,1658644109100140489,gps,2,0,37.2399529,126.773631,29.558,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109255485949,13539,1658644109200140479,gps,2,0,37.2399555,126.7736327,29.553,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109351600381,13540,1658644109300140469,gps,2,0,37.2399581,126.7736342,29.556,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109454059763,13541,1658644109400140460,gps,2,0,37.2399607,126.7736358,29.557,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109551603368,13542,1658644109500140450,gps,2,0,37.2399633,126.7736375,29.551,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109650980410,13543,1658644109600140440,gps,2,0,37.2399659,126.7736391,29.548,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109754570172,13544,1658644109700140432,gps,2,0,37.2399685,126.7736408,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109845338404,13545,1658644109800140422,gps,2,0,37.2399711,126.7736424,29.537,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644109945894803,13546,1658644109900140413,gps,2,0,37.2399737,126.7736441,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110056190552,13547,1658644110000140403,gps,2,0,37.2399763,126.7736458,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110151090060,13548,1658644110100140393,gps,2,0,37.2399788,126.7736475,29.538,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110250234729,13549,1658644110200140384,gps,2,0,37.2399814,126.7736492,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110353507328,13550,1658644110300140374,gps,2,0,37.239984,126.7736509,29.54,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110456923391,13551,1658644110400140365,gps,2,0,37.2399864,126.7736526,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110547623374,13552,1658644110500140355,gps,2,0,37.2399889,126.7736543,29.539,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110649253344,13553,1658644110600140345,gps,2,0,37.2399915,126.7736561,29.535,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110746290296,13554,1658644110700140336,gps,2,0,37.239994,126.7736579,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110845568585,13555,1658644110800140326,gps,2,0,37.2399966,126.7736597,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644110948585818,13556,1658644110900140317,gps,2,0,37.239999,126.7736615,29.537,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111055623305,13557,1658644111000140307,gps,2,0,37.2400016,126.7736632,29.538,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111154298095,13558,1658644111100140297,gps,2,0,37.2400041,126.773665,29.527,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111253511227,13559,1658644111200140288,gps,2,0,37.2400066,126.7736669,29.526,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111363030312,13560,1658644111300140277,gps,2,0,37.2400091,126.7736686,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111453534321,13561,1658644111400140267,gps,2,0,37.2400115,126.7736704,29.53,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111548669638,13562,1658644111500140258,gps,2,0,37.240014,126.7736722,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111645684528,13563,1658644111600140248,gps,2,0,37.2400165,126.773674,29.532,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111746000417,13564,1658644111700140239,gps,2,0,37.240019,126.7736757,29.533,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111848792117,13565,1658644111800140229,gps,2,0,37.2400215,126.7736775,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644111949594500,13566,1658644111900140219,gps,2,0,37.2400241,126.7736794,29.53,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112055117711,13567,1658644112000140210,gps,2,0,37.2400266,126.7736811,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112160609138,13568,1658644112100140200,gps,2,0,37.2400292,126.7736828,29.526,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112256388845,13569,1658644112200140191,gps,2,0,37.2400317,126.7736846,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112361881517,13570,1658644112300140181,gps,2,0,37.2400342,126.7736863,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112455868092,13571,1658644112400140172,gps,2,0,37.2400368,126.7736879,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112549455551,13572,1658644112500140162,gps,2,0,37.2400393,126.7736896,29.547,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112649388453,13573,1658644112600140153,gps,2,0,37.2400419,126.7736912,29.552,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112750399415,13574,1658644112700140143,gps,2,0,37.2400444,126.7736928,29.556,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112851233270,13575,1658644112800140133,gps,2,0,37.2400471,126.7736944,29.55,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644112950284757,13576,1658644112900140124,gps,2,0,37.2400497,126.773696,29.551,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113057721964,13577,1658644113000140114,gps,2,0,37.2400522,126.7736976,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113161125658,13578,1658644113100140105,gps,2,0,37.2400549,126.7736991,29.547,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113255800394,13579,1658644113200140095,gps,2,0,37.2400575,126.7737007,29.552,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113358051689,13580,1658644113300140087,gps,2,0,37.2400601,126.7737022,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113446852754,13581,1658644113400140077,gps,2,0,37.2400628,126.7737038,29.547,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644113545425934,13582,1658644113500140068,gps,2,0,37.2400654,126.7737054,29.547,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000121,2
1658644113646811464,13583,1658644113600140058,gps,2,0,37.240068,126.7737069,29.551,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644113748667615,13584,1658644113700140049,gps,2,0,37.2400707,126.7737085,29.552,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644113845642286,13585,1658644113800140039,gps,2,0,37.2400732,126.77371,29.557,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644113946793173,13586,1658644113900140030,gps,2,0,37.2400758,126.7737116,29.557,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644114055287348,13587,1658644114000140020,gps,2,0,37.2400784,126.7737132,29.559,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644114164552199,13588,1658644114100140011,gps,2,0,37.240081,126.7737148,29.558,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644114261470644,13589,1658644114200140002,gps,2,0,37.2400836,126.7737164,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644114350978330,13590,1658644114300139992,gps,2,0,37.2400863,126.7737181,29.543,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000144,2
1658644114451923262,13591,1658644114400139983,gps,2,0,37.2400888,126.7737197,29.541,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000121,2
1658644114551426763,13592,1658644114500139973,gps,2,0,37.2400914,126.7737213,29.543,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644114653781016,13593,1658644114600139964,gps,2,0,37.240094,126.7737231,29.537,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644114747817490,13594,1658644114700139954,gps,2,0,37.2400965,126.7737247,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644114849076650,13595,1658644114800139945,gps,2,0,37.2400991,126.7737264,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644114950182623,13596,1658644114900139935,gps,2,0,37.2401016,126.7737282,29.541,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115055277667,13597,1658644115000139926,gps,2,0,37.2401042,126.7737299,29.539,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115154371620,13598,1658644115100139916,gps,2,0,37.2401067,126.7737317,29.539,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115252960329,13599,1658644115200139907,gps,2,0,37.2401093,126.7737335,29.537,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115348557122,13600,1658644115300139897,gps,2,0,37.2401118,126.7737352,29.542,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115450342380,13601,1658644115400139888,gps,2,0,37.2401143,126.7737371,29.532,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115549068086,13602,1658644115500139878,gps,2,0,37.2401168,126.7737389,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115646781865,13603,1658644115600139869,gps,2,0,37.2401194,126.7737407,29.539,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115748981531,13604,1658644115700139859,gps,2,0,37.2401219,126.7737425,29.545,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115849320669,13605,1658644115800139850,gps,2,0,37.2401244,126.7737443,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644115947917954,13606,1658644115900139841,gps,2,0,37.2401268,126.7737462,29.548,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116056183449,13607,1658644116000139831,gps,2,0,37.2401294,126.773748,29.543,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116151753127,13608,1658644116100139822,gps,2,0,37.2401319,126.7737498,29.537,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116261498076,13609,1658644116200139811,gps,2,0,37.2401344,126.7737516,29.545,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116350272115,13610,1658644116300139802,gps,2,0,37.240137,126.7737534,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116450953364,13611,1658644116400139792,gps,2,0,37.2401395,126.7737552,29.539,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116548517981,13612,1658644116500139783,gps,2,0,37.2401421,126.773757,29.544,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116649229954,13613,1658644116600139773,gps,2,0,37.2401446,126.7737588,29.543,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116749687482,13614,1658644116700139764,gps,2,0,37.2401471,126.7737606,29.541,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116847452102,13615,1658644116800139755,gps,2,0,37.2401497,126.7737623,29.536,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644116948413662,13616,1658644116900139745,gps,2,0,37.2401522,126.7737641,29.531,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117051436046,13617,1658644117000139736,gps,2,0,37.2401548,126.7737658,29.535,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117150635372,13618,1658644117100139726,gps,2,0,37.2401574,126.7737675,29.529,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117256250237,13619,1658644117200139717,gps,2,0,37.24016,126.7737692,29.524,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117353802064,13620,1658644117300139708,gps,2,0,37.2401626,126.7737709,29.519,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117462717869,13621,1658644117400139698,gps,2,0,37.2401652,126.7737724,29.534,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117548591939,13622,1658644117500139689,gps,2,0,37.2401679,126.7737741,29.547,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117650012954,13623,1658644117600139679,gps,2,0,37.2401706,126.7737757,29.545,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117848628560,13624,1658644117800139661,gps,2,0,37.2401759,126.7737789,29.555,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644117945512611,13625,1658644117900139651,gps,2,0,37.2401786,126.7737805,29.549,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118053127045,13626,1658644118000139642,gps,2,0,37.2401813,126.773782,29.552,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118158184896,13627,1658644118100139632,gps,2,0,37.240184,126.7737836,29.546,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118251597332,13628,1658644118200139623,gps,2,0,37.2401867,126.7737852,29.55,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118356590733,13629,1658644118300139614,gps,2,0,37.2401894,126.7737868,29.548,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118462657541,13630,1658644118400139606,gps,2,0,37.2401921,126.7737884,29.535,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118551316573,13631,1658644118500139597,gps,2,0,37.2401949,126.77379,29.53,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118651127073,13632,1658644118600139587,gps,2,0,37.2401976,126.7737916,29.519,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118746598163,13633,1658644118700139578,gps,2,0,37.2402004,126.7737932,29.505,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118844685690,13634,1658644118800139569,gps,2,0,37.240203,126.7737948,29.509,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644118945117564,13635,1658644118900139559,gps,2,0,37.2402057,126.7737964,29.512,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644119054108242,13636,1658644119000139550,gps,2,0,37.2402083,126.773798,29.511,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644119151572785,13637,1658644119100139540,gps,2,0,37.240211,126.7737997,29.515,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
1658644119250655820,13638,1658644119200139531,gps,2,0,37.2402137,126.7738014,29.51,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0001,2
