%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1655121091128257810,129,1655121091127701997,/map,0.18381126225,0.0,1.40863060951,-0.00658832257614,0.0
1655121091225761774,130,1655121091225222110,/map,0.202650621533,0.0,1.407984972,-0.00645632343367,0.0
1655121091326846257,131,1655121091326333045,/map,0.190009012818,0.0,1.40735256672,-0.00632446771488,0.0
1655121091429486592,132,1655121091428947925,/map,0.205681100488,0.0,1.40673327446,-0.00619288068265,0.0
1655121091525715558,133,1655121091525166988,/map,0.165466189384,0.0,1.40612709522,-0.00606168014929,0.0
1655121091630344763,134,1655121091629811048,/map,0.214607954025,0.0,1.4055339098,-0.0059309778735,0.0
1655121091725536729,135,1655121091725071907,/map,0.271793693304,0.0,1.40495383739,-0.00580087956041,0.0
1655121091830629909,136,1655121091830037117,/map,0.245058894157,0.0,1.4043867588,-0.00567148532718,0.0
1655121091928840539,137,1655121091928010940,/map,0.425210297108,0.0,1.4043867588,0.0,0.0
1655121092027441618,138,1655121092026891946,/map,0.13839495182,0.0,1.40383243561,-0.00554288970307,0.0
1655121092129420156,139,1655121092128923892,/map,0.232599645853,0.0,1.40329086781,-0.00541518023238,0.0
1655121092224607836,140,1655121092224231958,/map,0.229037478566,0.0,1.4027620554,-0.00528844166547,0.0
1655121092334274590,141,1655121092333755970,/map,0.265145868063,0.0,1.40224575996,-0.00516275130212,0.0
1655121092425468548,142,1655121092425009965,/map,0.318876087666,0.0,1.40174198151,-0.00503818318248,0.0
1655121092527855303,143,1655121092527318954,/map,0.29881504178,0.0,1.40125048161,-0.00491480482742,0.0
1655121092634133944,144,1655121092633213043,/map,0.292063593864,0.0,1.40077126026,-0.00479268049821,0.0
1655121092734501505,145,1655121092734005928,/map,0.333316385746,0.0,1.40030407906,-0.00467186979949,0.0
1655121092830993074,146,1655121092830555915,/map,0.282854527235,0.0,1.39984881878,-0.00455242814496,0.0
1655121092933476538,147,1655121092932749032,/map,0.323881357908,0.0,1.39940536022,-0.00443440582603,0.0
1655121093028754532,148,1655121093028126955,/map,0.166329681873,0.0,1.39897358418,-0.00431785034016,0.0
1655121093125663219,149,1655121093125142097,/map,0.133315190673,0.0,1.39855325222,-0.00420280452818,0.0
1655121093230175902,150,1655121093229357957,/map,0.171798497438,0.0,1.39814436436,-0.00408930843696,0.0
1655121093329656193,151,1655121093328768968,/map,0.17139685154,0.0,1.39774668217,-0.00397739745677,0.0
1655121093428883899,152,1655121093428150892,/map,0.208473592997,0.0,1.39735996723,-0.00386710511521,0.0
1655121093528256266,153,1655121093527798891,/map,0.0377880595624,0.0,1.39698410034,-0.00375846005045,0.0
1655121093631383150,154,1655121093630749940,/map,0.0384236425161,0.0,1.39661896229,-0.00365148880519,0.0
1655121093730541022,155,1655121093729938983,/map,0.0384186133742,0.0,1.39626431465,-0.00354621466249,0.0
1655121093829019288,156,1655121093828289031,/map,0.255571931601,0.0,1.39592003822,-0.00344265811145,0.0
1655121093926911700,157,1655121093926296949,/map,-5.89190006256,0.0,1.39592003822,0.0,0.0
1655121094025411930,158,1655121094024693965,/map,-5.89190006256,0.0,1.39592003822,0.0,0.0
1655121094133377132,159,1655121094132703065,/map,0.249879300594,0.0,1.39558589458,-0.00334083661437,0.0
1655121094229014025,160,1655121094228423118,/map,0.267734885216,0.0,1.39526188374,-0.00324076530524,0.0
1655121094333652003,161,1655121094333086967,/map,0.283654600382,0.0,1.39494764805,-0.0031424567569,0.0
1655121094425420130,162,1655121094424866914,/map,0.271639913321,0.0,1.39464306831,-0.00304592144676,0.0
1655121094523050896,163,1655121094522589921,/map,0.369548887014,0.0,1.39434790611,-0.00295116682537,0.0
1655121094622885155,164,1655121094622458934,/map,0.357989668846,0.0,1.39406204224,-0.00285819871351,0.0
1655121094728499177,165,1655121094728028059,/map,0.357971221209,0.0,1.39378535748,-0.00276702083647,0.0
1655121094827847847,166,1655121094827421903,/map,0.424890249968,0.0,1.39351761341,-0.00267763482407,0.0
1655121094928255821,167,1655121094927591085,/map,0.333224713802,0.0,1.39325857162,-0.00259004044347,0.0
1655121095023459291,168,1655121095023046016,/map,0.356020212173,0.0,1.39300823212,-0.00250423583202,0.0
1655121095138201424,169,1655121095133169889,/map,-5.75863361359,0.0,1.39300823212,0.0,0.0
1655121095224352194,170,1655121095223866939,/map,-5.81205224991,0.0,1.39300823212,0.0,0.0
1655121095322833668,171,1655121095322386980,/map,-5.88102722168,0.0,1.39300823212,0.0,0.0
1655121095424068849,172,1655121095423681974,/map,-5.85676670074,0.0,1.39300823212,0.0,0.0
1655121095523357424,173,1655121095522831916,/map,0.159995108843,0.0,1.39276623726,-0.00242021726444,0.0
1655121095627875200,174,1655121095627355098,/map,0.241136208177,0.0,1.39253234863,-0.00233797938563,0.0
1655121095727160546,175,1655121095726630926,/map,0.232766509056,0.0,1.39230668545,-0.00225751521066,0.0
1655121095824512150,176,1655121095824091911,/map,0.286665797234,0.0,1.39230668545,0.0,0.0
1655121095933437757,177,1655121095932667016,/map,0.231361582875,0.0,1.39208877087,-0.00217881682329,0.0
1655121096028902859,178,1655121096028484106,/map,0.260198265314,0.0,1.39187860489,-0.00210187467746,0.0
1655121096126518342,179,1655121096126136064,/map,0.252149224281,0.0,1.3916759491,-0.00202667759731,0.0
1655121096233810276,180,1655121096233091115,/map,0.257467895746,0.0,1.39148056507,-0.00195321394131,0.0
1655121096335510022,181,1655121096334784984,/map,0.13924485445,0.0,1.39129245281,-0.00188146997243,0.0
1655121096432691249,182,1655121096432049036,/map,0.144510105252,0.0,1.39111125469,-0.00181143195368,0.0
1655121096523059683,183,1655121096522535085,/map,-0.0326864346862,0.0,1.39093697071,-0.00174308428541,0.0
1655121096703195602,184,1655121096702575922,/map,0.107267133892,0.0,1.39076936245,-0.00167641090229,0.0
1655121096784871131,185,1655121096784070014,/map,0.00541721470654,0.0,1.39060819149,-0.0016113948077,0.0
1655121096866396725,186,1655121096865845918,/map,0.0186694096774,0.0,1.39045333862,-0.00154801807366,0.0
1655121096946544900,187,1655121096945748090,/map,0.217850714922,0.0,1.39030480385,-0.00148626219016,0.0
1655121097028283740,188,1655121097027632951,/map,0.165254488587,0.0,1.39016211033,-0.00142610794865,0.0
1655121097130096316,189,1655121097129394054,/map,0.165236830711,0.0,1.39002537727,-0.00136753520928,0.0
1655121097237350502,190,1655121097236609935,/map,0.144650414586,0.0,1.38989436626,-0.00131052359939,0.0
1655121097336711749,191,1655121097336111068,/map,0.190323010087,0.0,1.38976883888,-0.00125505193137,0.0
1655121097433995020,192,1655121097433306932,/map,0.179429084063,0.0,1.38964867592,-0.00120109890122,0.0
1655121097536462277,193,1655121097535768032,/map,0.2475656569,0.0,1.38953387737,-0.00114864250645,0.0
1655121097623758474,194,1655121097622819900,/map,0.0331419222057,0.0,1.38953387737,0.0,0.0
1655121097739780930,195,1655121097738966941,/map,0.353526562452,0.0,1.38942408562,-0.00109766016249,0.0
1655121097838870073,196,1655121097838171005,/map,0.378388345242,0.0,1.38931930065,-0.00104812928475,0.0
1655121097940769627,197,1655121097940018892,/map,0.415461987257,0.0,1.38921928406,-0.00100002682302,0.0
1655121098033545244,198,1655121098032897949,/map,0.372305482626,0.0,1.38912391663,-0.000953329494223,0.0
1655121098137864481,199,1655121098137104988,/map,0.5245475173,0.0,1.38903319836,-0.000908013724256,0.0
1655121098238800555,200,1655121098238101005,/map,0.347270727158,0.0,1.38894677162,-0.00086405564798,0.0
1655121098338261817,201,1655121098337532043,/map,0.36138021946,0.0,1.38886463642,-0.000821431458462,0.0
1655121098434308519,202,1655121098433790922,/map,0.362968593836,0.0,1.38878655434,-0.00078011705773,0.0
1655121098538655370,203,1655121098537626981,/map,0.32295230031,0.0,1.38871264458,-0.000740088289604,0.0
1655121098635688212,204,1655121098635014057,/map,0.333901047707,0.0,1.38864243031,-0.000701320823282,0.0
1655121098734967130,205,1655121098734252929,/map,0.30390393734,0.0,1.38857603073,-0.000663790444378,0.0
1655121098842295060,206,1655121098841281890,/map,0.101061195135,0.0,1.38851332664,-0.000627472763881,0.0
1655121098951498926,207,1655121098950680971,/map,0.0983294844627,0.0,1.38845407963,-0.000592343509197,0.0
1655121099045071274,208,1655121099044251918,/map,0.314546912909,0.0,1.38839828968,-0.000558378349524,0.0
1655121099139545117,209,1655121099138561010,/map,0.0656727328897,0.0,1.38834571838,-0.000525553070474,0.0
1655121099236723293,210,1655121099235867977,/map,0.0656717047095,0.0,1.38829636574,-0.000493843515869,0.0
1655121099337648697,211,1655121099336777925,/map,0.0855126157403,0.0,1.38824999332,-0.000463225616841,0.0
1655121099437483278,212,1655121099436727046,/map,0.0418685302138,0.0,1.38820660114,-0.000433675362729,0.0
1655121099541153043,213,1655121099540453910,/map,0.102854646742,0.0,1.38816606998,-0.000405168975703,0.0
1655121099640078373,214,1655121099638938903,/map,0.11144605279,0.0,1.38812828064,-0.00037768270704,0.0
1655121099738578261,215,1655121099737719058,/map,0.142030701041,0.0,1.38809323311,-0.000351193069946,0.0
1655121099839745638,216,1655121099838926076,/map,0.0967978462577,0.0,1.38806068897,-0.000325676752254,0.0
1655121099940702804,217,1655121099940046072,/map,0.170262649655,0.0,1.38803052902,-0.000301110529108,0.0
1655121100043528890,218,1655121100039757013,/map,0.147260636091,0.0,1.38800275326,-0.000277471554,0.0
1655121100143748875,219,1655121100143006086,/map,0.110703416169,0.0,1.38797736168,-0.000254737009527,0.0
1655121100240205692,220,1655121100239545106,/map,0.156073883176,0.0,1.38795399666,-0.00023288448574,0.0
1655121100337188831,221,1655121100336415052,/map,0.148458078504,0.0,1.38793289661,-0.000211891689105,0.0
1655121100438262011,222,1655121100436971902,/map,0.153361082077,0.0,1.38791370392,-0.000191736646229,0.0
1655121100539001353,223,1655121100538088083,/map,0.0930741354823,0.0,1.38789641857,-0.000172397631104,0.0
1655121100649163145,224,1655121100648339986,/map,0.0911149531603,0.0,1.38788104057,-0.00015385315055,0.0
1655121100746325829,225,1655121100745403051,/map,0.0553492717445,0.0,1.38786745071,-0.000136082046083,0.0
1655121100846408171,226,1655121100845541954,/map,0.0508950687945,0.0,1.38785552979,-0.000119063421153,0.0
1655121100945982495,227,1655121100944901943,/map,0.0601679496467,0.0,1.38784527779,-0.000102776655694,0.0
1655121101049220856,228,1655121101048238992,/map,0.0706066414714,0.0,1.38783657551,-8.72014570632e-05,0.0
1655121101143272450,229,1655121101142160892,/map,0.08888386935,0.0,1.38782930374,-7.23178163753e-05,0.0
1655121101241816205,230,1655121101240587949,/map,0.0888836607337,0.0,1.38782346249,-5.81060376135e-05,0.0
1655121101349715303,231,1655121101348937034,/map,0.114630803466,0.0,1.38781905174,-4.45467449026e-05,0.0
1655121101443185110,232,1655121101441992998,/map,0.0961058959365,0.0,1.38781583309,-3.16208679578e-05,0.0
1655121101544384051,233,1655121101543267965,/map,0.0961056351662,0.0,1.38781392574,-1.93096620933e-05,0.0
1655121101641264315,234,1655121101640265941,/map,0.0963276699185,0.0,1.38781321049,-7.59470958656e-06,0.0
1655121101744360656,235,1655121101743400096,/map,0.095393769443,0.0,1.38781356812,3.54209055331e-06,0.0
1655121101850276033,236,1655121101849649906,/map,0.0719279944897,0.0,1.38781499863,1.41185082612e-05,0.0
1655121101954166083,237,1655121101953094005,/map,0.0618692114949,0.0,1.38781738281,2.41519865085e-05,0.0
1655121102041470219,238,1655121102040317058,/map,0.0625440478325,0.0,1.38782072067,3.3659638575e-05,0.0
1655121102148543760,239,1655121102147437095,/map,0.0625440329313,0.0,1.38782501221,4.2658251914e-05,0.0
1655121102246218857,240,1655121102245434045,/map,0.123390547931,0.0,1.38783013821,5.11642720085e-05,0.0
1655121102344894439,241,1655121102344055891,/map,0.157061114907,0.0,1.38783597946,5.91938296566e-05,0.0
1655121102439910095,242,1655121102438818931,/map,0.170854747295,0.0,1.38784265518,6.67627100484e-05,0.0
1655121102545122815,243,1655121102544373035,/map,0.170853674412,0.0,1.38785004616,7.38863891456e-05,0.0
1655121102643239088,244,1655121102642369031,/map,0.163914129138,0.0,1.38785815239,8.05800009402e-05,0.0
1655121102746923871,245,1655121102743155956,/map,0.162464350462,0.0,1.38786685467,8.685834473e-05,0.0
1655121102842185087,246,1655121102841098070,/map,0.108831107616,0.0,1.38787615299,9.27359142224e-05,0.0
1655121102951247216,247,1655121102950337886,/map,0.0945709943771,0.0,1.38788592815,9.8226875707e-05,0.0
1655121103045390647,248,1655121103044470071,/map,0.0819664597511,0.0,1.38789629936,0.000103345053503,0.0
1655121103149434067,249,1655121103148420095,/map,0.0702958032489,0.0,1.3879070282,0.000108103988168,0.0
1655121103245436116,250,1655121103244493961,/map,0.0904149934649,0.0,1.38791835308,0.000112516863737,0.0
1655121103344989205,251,1655121103343986034,/map,0.0817654505372,0.0,1.38793003559,0.000116596580483,0.0
1655121103442207812,252,1655121103441148996,/map,0.123126007617,0.0,1.38794207573,0.00012035571126,0.0
1655121103541125425,253,1655121103540249109,/map,0.123125888407,0.0,1.38795435429,0.00012380653061,0.0
1655121103644992639,254,1655121103643873929,/map,0.128655329347,0.0,1.38796710968,0.000126961007481,0.0
1655121103749213366,255,1655121103748045921,/map,0.114096969366,0.0,1.38798010349,0.000129830805236,0.0
1655121103856965726,256,1655121103856267929,/map,0.114640176296,0.0,1.38799333572,0.000132427274366,0.0
1655121103953311780,257,1655121103952426910,/map,0.115950770676,0.0,1.38800680637,0.00013476148888,0.0
1655121104044461341,258,1655121104043313026,/map,0.0899157524109,0.0,1.38802051544,0.000136844231747,0.0
1655121104148972474,259,1655121104147671937,/map,0.0899147093296,0.0,1.38803434372,0.000138685994898,0.0
1655121104245832493,260,1655121104244612932,/map,0.0647504851222,0.0,1.38804841042,0.000140296993777,0.0
1655121104342286924,261,1655121104340989112,/map,0.0647495388985,0.0,1.38806259632,0.000141687138239,0.0
